timestamp,E0,E1,E2,E3,nlat_x,nlat_y,fp_x,fp_y,hmm_x,hmm_y
2026-05-21T12:02:47.834632,nan,nan,-62.6,-48.4,0.0,8.0,4.844,6.174,5.0,4.5
2026-05-21T12:02:47.868682,nan,-55.6,-62.6,-48.4,0.18,7.645,1.9,5.918,0.5,7.5
2026-05-21T12:02:47.893988,nan,-55.6,-62.9,-48.4,0.332,7.343,1.9,5.918,0.5,7.5
2026-05-21T12:02:47.927305,nan,-55.6,-62.9,-48.9,0.47,7.065,1.9,5.918,0.5,7.5
2026-05-21T12:02:47.961537,nan,-55.2,-62.9,-48.9,0.6,6.821,1.9,5.918,0.5,7.5
2026-05-21T12:02:48.000561,nan,-55.2,-63.4,-48.9,0.71,6.613,1.9,5.918,0.5,7.5
2026-05-21T12:02:48.031806,nan,-55.2,-63.4,-50.5,0.835,6.361,1.9,5.918,0.5,7.5
2026-05-21T12:02:48.065200,nan,-58.2,-63.4,-50.5,0.806,6.193,1.9,5.918,0.5,7.5
2026-05-21T12:02:48.101524,nan,-58.2,-64.3,-50.5,0.775,6.048,1.9,5.918,0.5,7.5
2026-05-21T12:02:48.135124,nan,-58.2,-64.3,-55.9,0.74,5.611,1.9,5.918,0.5,4.5
2026-05-21T12:02:48.163202,nan,-58.2,-65.5,-55.9,0.696,5.232,1.9,5.918,0.5,4.5
2026-05-21T12:02:48.192979,nan,-58.2,-65.5,-53.7,0.675,5.058,1.9,5.918,0.5,4.5
2026-05-21T12:02:48.226981,-53.7,-58.2,-65.5,-53.7,0.63,4.86,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.265991,-53.7,-57.0,-65.5,-53.7,0.667,4.676,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.304364,-53.7,-57.0,-66.5,-53.7,0.697,4.52,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.339431,-53.7,-57.0,-66.5,-52.3,0.7,4.443,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.382203,-56.6,-57.0,-66.5,-52.3,0.76,4.453,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.436413,-56.6,-56.0,-66.5,-52.3,0.868,4.445,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.471862,-56.6,-56.0,-66.5,-52.3,0.96,4.439,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.507541,-56.6,-56.0,-66.5,-52.0,1.03,4.446,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.547547,-57.7,-56.0,-66.5,-52.0,1.111,4.474,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.590575,-57.7,-55.4,-66.5,-52.0,1.21,4.485,1.377,5.157,0.5,7.5
2026-05-21T12:02:48.627217,-57.7,-55.4,-66.4,-52.0,1.293,4.494,1.377,5.157,0.5,7.5
2026-05-21T12:02:48.673040,-57.7,-55.4,-66.4,-54.5,1.445,4.398,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.709753,-58.1,-55.4,-66.4,-54.5,1.583,4.324,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.753427,-58.1,-55.0,-66.4,-54.5,1.721,4.249,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.793208,-58.1,-55.0,-65.9,-54.5,1.837,4.185,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.837770,-58.1,-55.0,-65.9,-52.4,1.864,4.219,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.881331,-58.1,-55.7,-65.9,-52.4,1.853,4.265,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.925503,-58.1,-55.7,-65.0,-52.4,1.842,4.304,1.377,5.157,0.5,4.5
2026-05-21T12:02:48.984122,-58.1,-55.7,-65.0,-51.8,1.815,4.361,1.377,5.157,0.5,4.5
2026-05-21T12:02:49.024460,-57.6,-55.7,-65.0,-51.8,1.784,4.401,1.377,5.157,0.5,4.5
2026-05-21T12:02:49.071725,-57.6,-55.3,-65.0,-51.8,1.777,4.426,1.377,5.157,0.5,4.5
2026-05-21T12:02:49.121882,-57.6,-55.3,-63.9,-51.8,1.772,4.448,1.377,5.157,0.5,4.5
2026-05-21T12:02:49.170907,-57.6,-55.3,-63.9,-52.2,1.78,4.45,1.377,5.157,0.5,4.5
2026-05-21T12:02:49.212416,-57.0,-55.3,-63.9,-52.2,1.776,4.441,1.377,5.157,0.5,4.5
2026-05-21T12:02:49.261817,-57.0,-55.0,-63.9,-52.2,1.787,4.426,1.377,5.157,0.5,4.5
2026-05-21T12:02:49.307267,-57.0,-55.0,-63.9,-52.2,1.797,4.413,1.377,5.157,0.5,4.5
2026-05-21T12:02:49.354551,-57.0,-55.0,-63.9,-50.5,1.757,4.475,1.377,5.157,0.5,4.5
2026-05-21T12:02:49.405014,-56.5,-55.0,-63.9,-50.5,1.715,4.518,1.377,5.157,0.5,4.5
2026-05-21T12:02:49.450412,-56.5,-54.8,-63.9,-50.5,1.688,4.55,1.377,5.157,0.5,4.5
2026-05-21T12:02:49.496683,-56.5,-54.8,-64.9,-50.5,1.665,4.577,1.377,5.157,0.5,4.5
2026-05-21T12:02:49.542855,-56.5,-54.8,-64.9,-49.4,1.617,4.647,1.377,5.157,0.5,4.5
2026-05-21T12:02:49.586679,-55.9,-54.8,-64.9,-49.4,1.568,4.695,1.377,5.157,0.5,7.5
2026-05-21T12:02:49.639772,-55.9,-54.7,-64.9,-49.4,1.53,4.734,1.377,5.157,0.5,7.5
2026-05-21T12:02:49.686003,-55.9,-54.7,-65.8,-49.4,1.498,4.767,1.377,5.157,0.5,7.5
2026-05-21T12:02:49.720003,-55.9,-54.7,-65.8,-49.1,1.464,4.808,1.377,5.157,0.5,7.5
2026-05-21T12:02:49.758814,-57.7,-54.7,-65.8,-49.1,1.459,4.873,1.377,5.157,0.5,7.5
2026-05-21T12:02:49.799586,-57.7,-54.6,-65.8,-49.1,1.458,4.926,1.377,5.157,0.5,7.5
2026-05-21T12:02:49.835339,-57.7,-54.6,-67.2,-49.1,1.459,4.973,1.356,4.572,0.5,7.5
2026-05-21T12:02:49.887042,-57.7,-54.6,-67.2,-51.2,1.519,4.924,1.321,5.257,0.5,7.5
2026-05-21T12:02:50.076657,-57.7,-56.1,-67.2,-51.2,1.502,4.915,1.33,4.589,0.5,7.5
2026-05-21T12:02:50.210905,-57.7,-56.1,-67.7,-51.2,1.489,4.908,1.33,4.589,0.5,7.5
2026-05-21T12:02:50.354735,-57.7,-56.1,-67.7,-49.8,1.445,4.958,1.33,4.589,0.5,7.5
2026-05-21T12:02:50.578580,-57.7,-56.7,-67.7,-49.8,1.382,5.008,1.33,4.589,0.5,7.5
2026-05-21T12:02:50.709319,-57.7,-56.7,-67.2,-49.8,1.328,5.05,1.33,4.589,0.5,7.5
2026-05-21T12:02:50.853440,-57.7,-56.7,-67.2,-49.1,1.269,5.112,1.33,4.589,0.5,7.5
2026-05-21T12:02:51.082153,-57.7,-56.8,-67.2,-49.1,1.215,5.166,1.33,4.589,0.5,7.5
2026-05-21T12:02:51.208988,-57.7,-56.8,-66.7,-49.1,1.168,5.212,1.33,4.589,0.5,7.5
2026-05-21T12:02:51.351467,-57.7,-56.8,-66.7,-49.1,1.128,5.251,1.33,4.589,0.5,7.5
2026-05-21T12:02:51.584425,-57.7,-56.7,-66.7,-49.1,1.098,5.283,1.33,4.589,0.5,7.5
2026-05-21T12:02:51.708138,-57.7,-56.7,-66.6,-49.1,1.073,5.31,1.33,4.589,0.5,7.5
2026-05-21T12:02:51.850428,nan,-56.7,-66.6,-49.8,1.071,5.314,1.89,5.917,0.5,7.5
2026-05-21T12:02:52.088966,nan,-56.3,-66.6,-49.8,1.086,5.312,1.89,5.917,0.5,7.5
2026-05-21T12:02:52.205081,nan,-56.3,-66.8,-49.8,1.099,5.311,1.89,5.917,0.5,7.5
2026-05-21T12:02:52.354376,nan,-56.3,-66.8,-48.6,1.093,5.362,1.89,5.917,0.5,7.5
2026-05-21T12:02:52.590712,nan,-55.8,-66.8,-48.6,1.105,5.398,1.89,5.917,0.5,7.5
2026-05-21T12:02:52.704625,nan,-55.8,-67.4,-48.6,1.117,5.429,1.89,5.917,0.5,7.5
2026-05-21T12:02:52.851591,nan,-55.8,-67.4,-48.0,1.117,5.48,1.89,5.917,0.5,7.5
2026-05-21T12:02:53.093375,nan,-55.2,-67.4,-48.0,1.135,5.512,1.89,5.917,0.5,7.5
2026-05-21T12:02:53.203862,nan,-55.2,-68.4,-48.0,1.151,5.54,1.89,5.917,0.5,7.5
2026-05-21T12:02:53.350919,nan,-55.2,-68.4,-48.0,1.165,5.564,1.89,5.917,0.5,7.5
2026-05-21T12:02:53.592241,nan,-57.5,-68.4,-48.0,1.103,5.613,1.89,5.917,0.5,7.5
2026-05-21T12:02:53.705978,nan,-57.5,-67.1,-48.0,1.048,5.654,1.89,5.917,0.5,7.5
2026-05-21T12:02:53.849690,nan,-57.5,-67.1,-48.5,1.005,5.67,1.89,5.917,0.5,7.5
2026-05-21T12:02:54.094068,nan,-58.2,-67.1,-48.5,0.937,5.687,1.89,5.917,0.5,7.5
2026-05-21T12:02:54.205712,nan,-58.2,-66.3,-48.5,0.877,5.701,1.89,5.917,0.5,7.5
2026-05-21T12:02:54.348131,nan,-58.2,-66.3,-50.2,0.832,5.642,1.89,5.917,0.5,7.5
2026-05-21T12:02:54.597659,nan,-58.2,-66.3,-50.2,0.793,5.592,1.89,5.917,0.5,7.5
2026-05-21T12:02:54.703029,nan,-58.2,-65.8,-50.2,0.76,5.55,1.89,5.917,0.5,7.5
2026-05-21T12:02:54.851120,nan,-58.2,-65.8,-49.0,0.728,5.565,1.89,5.917,0.5,7.5
2026-05-21T12:02:55.203489,nan,-58.2,-65.7,-49.0,0.701,5.578,1.89,5.917,0.5,7.5
2026-05-21T12:02:55.349765,nan,-58.2,-65.7,-48.5,0.676,5.608,1.89,5.917,0.5,7.5
2026-05-21T12:02:55.549969,-58.3,-58.2,-65.7,-48.5,0.649,5.628,1.369,4.722,0.5,7.5
2026-05-21T12:02:55.606473,-58.3,-56.9,-65.7,-48.5,0.68,5.635,1.369,4.722,0.5,7.5
2026-05-21T12:02:55.701805,-58.3,-56.9,-65.8,-48.5,0.707,5.641,1.369,4.722,0.5,7.5
2026-05-21T12:02:55.848399,-58.3,-56.9,-65.8,-48.5,0.73,5.646,1.369,4.722,0.5,7.5
2026-05-21T12:02:56.052322,-58.2,-56.9,-65.8,-48.5,0.748,5.649,1.369,4.722,0.5,7.5
2026-05-21T12:02:56.104590,-58.2,-56.0,-65.8,-48.5,0.796,5.641,1.369,4.722,0.5,7.5
2026-05-21T12:02:56.200113,-58.2,-56.0,-66.1,-48.5,0.837,5.635,1.369,4.722,0.5,7.5
2026-05-21T12:02:56.346773,-58.2,-56.0,-66.1,-49.3,0.888,5.6,1.369,4.722,0.5,7.5
2026-05-21T12:02:56.556394,-57.8,-56.0,-66.1,-49.3,0.926,5.564,1.369,4.722,0.5,7.5
2026-05-21T12:02:56.609876,-57.8,-55.3,-66.1,-49.3,0.985,5.522,1.334,5.338,0.5,7.5
2026-05-21T12:02:56.698987,-57.8,-55.3,-66.9,-49.3,1.037,5.487,1.35,4.599,0.5,7.5
2026-05-21T12:02:56.846229,-57.8,-55.3,-66.9,-53.2,1.192,5.296,1.294,5.234,0.5,7.5
2026-05-21T12:02:57.059589,-57.4,-55.3,-66.9,-53.2,1.316,5.126,1.294,5.234,0.5,7.5
2026-05-21T12:02:57.114637,-57.4,-55.0,-66.9,-53.2,1.437,4.974,1.294,5.234,0.5,4.5
2026-05-21T12:02:57.198010,-57.4,-55.0,-68.0,-53.2,1.542,4.846,1.294,5.234,0.5,4.5
2026-05-21T12:02:57.349071,-57.4,-55.0,-68.0,-51.3,1.572,4.818,1.294,5.234,0.5,7.5
2026-05-21T12:02:57.561940,-56.9,-55.0,-68.0,-51.3,1.589,4.785,1.347,4.511,0.5,7.5
2026-05-21T12:02:57.601944,-56.9,-54.7,-68.0,-51.3,1.617,4.75,1.346,5.23,0.5,7.5
2026-05-21T12:02:57.700527,-56.9,-54.7,-66.7,-51.3,1.639,4.718,1.346,5.23,0.5,7.5
2026-05-21T12:02:57.851063,-56.9,-54.7,-66.7,-50.7,1.64,4.717,1.346,5.23,0.5,7.5
2026-05-21T12:02:58.063779,-56.3,-54.7,-66.7,-50.7,1.632,4.705,1.346,5.23,0.5,7.5
2026-05-21T12:02:58.120670,-56.3,-54.4,-66.7,-50.7,1.638,4.688,1.346,5.23,0.5,7.5
2026-05-21T12:02:58.198948,-56.3,-54.4,-65.9,-50.7,1.642,4.673,1.346,5.23,0.5,7.5
2026-05-21T12:02:58.350583,-56.3,-54.4,-65.9,-51.5,1.669,4.625,1.346,5.23,0.5,7.5
2026-05-21T12:02:58.566862,-55.7,-54.4,-65.9,-51.5,1.681,4.571,1.346,5.23,0.5,4.5
2026-05-21T12:02:58.625355,-55.7,-54.2,-65.9,-51.5,1.701,4.521,1.346,5.23,0.5,4.5
2026-05-21T12:02:58.701645,-55.7,-54.2,-65.9,-51.5,1.718,4.478,1.346,5.23,0.5,4.5
2026-05-21T12:02:58.853172,-55.7,-54.2,-65.9,-49.9,1.688,4.513,1.346,5.23,0.5,4.5
2026-05-21T12:02:59.065873,-58.6,-54.2,-65.9,-49.9,1.699,4.589,1.346,5.23,0.5,7.5
2026-05-21T12:02:59.109596,-58.6,-54.1,-65.9,-49.9,1.713,4.651,1.346,5.23,0.5,7.5
2026-05-21T12:02:59.200086,-58.6,-54.1,-66.1,-49.9,1.725,4.704,1.346,5.23,0.5,7.5
2026-05-21T12:02:59.351549,-58.6,-54.1,-66.1,-49.0,1.709,4.786,1.346,5.23,0.5,7.5
2026-05-21T12:02:59.567725,-59.5,-54.1,-66.1,-49.0,1.702,4.865,1.346,5.23,0.5,7.5
2026-05-21T12:02:59.621373,-59.5,-54.0,-66.1,-49.0,1.699,4.929,1.346,5.23,0.5,7.5
2026-05-21T12:02:59.727187,-59.5,-54.0,-66.8,-49.0,1.698,4.985,1.346,5.23,0.5,7.5
2026-05-21T12:02:59.849626,-59.5,-54.0,-66.8,-48.8,1.691,5.04,1.346,5.23,0.5,7.5
2026-05-21T12:03:00.072511,-59.4,-54.0,-66.8,-48.8,1.685,5.086,1.346,5.23,0.5,7.5
2026-05-21T12:03:00.120449,-59.4,-54.0,-66.8,-48.8,1.68,5.125,1.346,5.23,0.5,7.5
2026-05-21T12:03:00.199195,-59.4,-54.0,-67.9,-48.8,1.677,5.16,1.348,4.626,0.5,7.5
2026-05-21T12:03:00.349092,-59.4,-54.0,-67.9,-49.3,1.69,5.169,1.348,4.626,0.5,7.5
2026-05-21T12:03:00.575542,-59.1,-54.0,-67.9,-49.3,1.698,5.174,1.348,4.626,0.5,7.5
2026-05-21T12:03:00.633006,-59.1,-53.9,-67.9,-49.3,1.709,5.175,1.348,4.626,0.5,7.5
2026-05-21T12:03:00.702545,-59.1,-53.9,-66.4,-49.3,1.715,5.174,1.316,5.344,0.5,7.5
2026-05-21T12:03:00.848157,-59.1,-53.9,-66.4,-52.0,1.811,5.057,1.316,5.344,0.5,7.5
2026-05-21T12:03:01.077613,-59.1,-54.4,-66.4,-52.0,1.87,4.974,1.316,5.344,0.5,7.5
2026-05-21T12:03:01.200637,-59.1,-54.4,-65.1,-52.0,1.918,4.902,1.316,5.344,0.5,7.5
2026-05-21T12:03:01.352775,-59.1,-54.4,-65.1,-51.2,1.932,4.875,1.316,5.344,0.5,7.5
2026-05-21T12:03:01.581263,-59.1,-54.5,-65.1,-51.2,1.94,4.855,1.316,5.344,0.5,7.5
2026-05-21T12:03:01.699534,-59.1,-54.5,-64.0,-51.2,1.946,4.838,1.316,5.344,0.5,7.5
2026-05-21T12:03:01.850220,-59.1,-54.5,-64.0,-50.2,1.92,4.866,1.316,5.344,0.5,7.5
2026-05-21T12:03:02.084222,-59.1,-54.5,-64.0,-50.2,1.898,4.89,1.316,5.344,0.5,7.5
2026-05-21T12:03:02.198535,-59.1,-54.5,-63.1,-50.2,1.88,4.911,1.316,5.344,0.5,7.5
2026-05-21T12:03:02.348994,-59.1,-54.5,-63.1,-49.9,1.856,4.941,1.316,5.344,0.5,7.5
2026-05-21T12:03:02.586035,nan,-54.3,-63.1,-49.9,1.831,4.946,1.898,5.914,0.5,7.5
2026-05-21T12:03:02.696772,nan,-54.3,-62.6,-49.9,1.811,4.951,1.898,5.914,0.5,7.5
2026-05-21T12:03:02.847194,nan,-54.3,-62.6,-50.7,1.813,4.915,1.898,5.914,0.5,7.5
2026-05-21T12:03:03.089331,nan,-53.9,-62.6,-50.7,1.831,4.873,1.898,5.914,0.5,4.5
2026-05-21T12:03:03.197276,nan,-53.9,-62.4,-50.7,1.847,4.837,1.898,5.914,0.5,4.5
2026-05-21T12:03:03.352859,nan,-53.9,-62.4,-49.3,1.824,4.876,1.898,5.914,0.5,4.5
2026-05-21T12:03:03.587717,nan,-56.1,-62.4,-49.3,1.73,4.961,1.898,5.914,0.5,7.5
2026-05-21T12:03:03.693581,nan,-56.1,-62.6,-49.3,1.649,5.033,1.898,5.914,0.5,7.5
2026-05-21T12:03:03.851429,nan,-56.1,-62.6,-48.6,1.57,5.124,1.898,5.914,0.5,7.5
2026-05-21T12:03:04.090161,nan,-56.8,-62.6,-48.6,1.48,5.211,1.898,5.914,0.5,7.5
2026-05-21T12:03:04.194446,nan,-56.8,-63.1,-48.6,1.401,5.284,1.898,5.914,0.5,7.5
2026-05-21T12:03:04.347695,nan,-56.8,-63.1,-48.4,1.331,5.353,1.898,5.914,0.5,7.5
2026-05-21T12:03:04.596171,nan,-57.0,-63.1,-48.4,1.265,5.414,1.898,5.914,0.5,7.5
2026-05-21T12:03:04.692119,nan,-57.0,-64.2,-48.4,1.206,5.465,1.898,5.914,0.5,7.5
2026-05-21T12:03:04.847226,nan,-57.0,-64.2,-48.9,1.161,5.488,1.898,5.914,0.5,7.5
2026-05-21T12:03:05.095324,nan,-56.8,-64.2,-48.9,1.13,5.505,1.898,5.914,0.5,7.5
2026-05-21T12:03:05.195864,nan,-56.8,-62.7,-48.9,1.109,5.522,1.898,5.914,0.5,7.5
2026-05-21T12:03:05.345976,nan,-56.8,-62.7,-50.9,1.117,5.447,1.898,5.914,0.5,7.5
2026-05-21T12:03:05.694158,nan,-56.8,-61.7,-50.9,1.133,5.389,1.898,5.914,0.5,7.5
2026-05-21T12:03:05.852612,nan,-56.8,-61.7,-49.9,1.133,5.385,1.898,5.914,0.5,7.5
2026-05-21T12:03:06.048562,-58.7,-56.8,-61.7,-49.9,1.138,5.388,1.244,5.513,0.5,7.5
2026-05-21T12:03:06.120092,-58.7,-55.8,-61.7,-49.9,1.179,5.374,1.244,5.513,0.5,7.5
2026-05-21T12:03:06.194441,-58.7,-55.8,-61.0,-49.9,1.219,5.365,1.244,5.513,0.5,7.5
2026-05-21T12:03:06.351510,-58.7,-55.8,-61.0,-49.7,1.248,5.365,1.244,5.513,0.5,7.5
2026-05-21T12:03:06.552049,-58.1,-55.8,-61.0,-49.7,1.266,5.356,1.244,5.513,0.5,7.5
2026-05-21T12:03:06.629607,-58.1,-55.1,-61.0,-49.7,1.305,5.334,1.244,5.513,0.5,7.5
2026-05-21T12:03:20.321716,-52.9,-51.8,-61.5,-50.3,1.957,3.997,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.358819,-52.9,-51.8,-61.5,-49.5,1.944,4.002,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.401629,-54.8,-51.8,-61.5,-49.5,1.962,4.046,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.459227,-54.8,-51.5,-61.5,-49.5,1.99,4.073,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.497376,-54.8,-51.5,-63.1,-49.5,2.011,4.094,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.546489,-54.8,-51.5,-63.1,-49.4,2.026,4.117,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.589655,-55.3,-51.5,-63.1,-49.4,2.045,4.144,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.629720,-55.3,-51.3,-63.1,-49.4,2.07,4.16,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.670803,-55.3,-51.3,-64.7,-49.4,2.09,4.173,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.708346,-55.3,-51.3,-64.7,-50.0,2.127,4.155,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.749408,-55.3,-51.3,-64.7,-50.0,2.159,4.14,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.789941,-55.3,-51.1,-64.7,-50.0,2.195,4.119,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.825175,-55.3,-51.1,-64.5,-50.0,2.225,4.102,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.862088,-55.3,-51.1,-64.5,-52.3,2.326,3.976,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.897828,-54.9,-51.1,-64.5,-52.3,2.404,3.862,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.933358,-54.9,-50.9,-64.5,-52.3,2.48,3.758,1.193,4.882,0.5,4.5
2026-05-21T12:03:20.968134,-54.9,-50.9,-64.4,-52.3,2.544,3.67,1.193,4.882,0.5,4.5
2026-05-21T12:03:21.003316,-54.9,-50.9,-64.4,-50.9,2.555,3.662,1.193,4.882,0.5,4.5
2026-05-21T12:03:21.067293,-54.4,-50.9,-64.4,-50.9,2.556,3.647,1.193,4.882,0.5,4.5
2026-05-21T12:03:21.106198,-54.4,-50.8,-64.4,-50.9,2.562,3.63,1.193,4.882,0.5,4.5
2026-05-21T12:03:21.177686,-54.4,-50.8,-64.1,-50.9,2.567,3.616,1.193,4.882,0.5,4.5
2026-05-21T12:03:21.345088,-54.4,-50.8,-64.1,-50.3,2.552,3.634,1.193,4.882,0.5,4.5
2026-05-21T12:03:21.570051,-53.9,-50.8,-64.1,-50.3,2.531,3.64,1.193,4.882,0.5,4.5
2026-05-21T12:03:21.618980,-53.9,-50.7,-64.1,-50.3,2.518,3.641,1.193,4.882,0.5,4.5
2026-05-21T12:03:21.677570,-53.9,-50.7,-64.4,-50.3,2.507,3.642,1.193,4.882,0.5,4.5
2026-05-21T12:03:21.843920,-53.9,-50.7,-64.4,-50.3,2.497,3.643,1.193,4.882,0.5,4.5
2026-05-21T12:03:22.072829,-53.2,-50.7,-64.4,-50.3,2.477,3.63,1.193,4.882,0.5,4.5
2026-05-21T12:03:22.117353,-53.2,-50.6,-64.4,-50.3,2.464,3.616,1.193,4.882,0.5,4.5
2026-05-21T12:03:22.179984,-53.2,-50.6,-65.1,-50.3,2.453,3.604,1.193,4.882,0.5,4.5
2026-05-21T12:03:22.351865,-53.2,-50.6,-65.1,-49.3,2.414,3.644,1.193,4.882,0.5,4.5
2026-05-21T12:03:22.576195,-53.2,-50.6,-65.1,-49.3,2.38,3.678,1.193,4.882,0.5,4.5
2026-05-21T12:03:22.677569,-53.2,-50.6,-66.2,-49.3,2.352,3.707,1.193,4.882,0.5,4.5
2026-05-21T12:03:22.850809,-53.2,-50.6,-66.2,-48.9,2.316,3.752,1.456,5.036,0.5,4.5
2026-05-21T12:03:23.074455,-55.7,-50.6,-66.2,-48.9,2.318,3.831,1.456,5.036,0.5,4.5
2026-05-21T12:03:23.136556,-55.7,-50.5,-66.2,-48.9,2.324,3.894,1.456,5.036,0.5,4.5
2026-05-21T12:03:23.183805,-55.7,-50.5,-66.5,-48.9,2.329,3.948,1.456,5.036,0.5,4.5
2026-05-21T12:03:23.347632,-55.7,-50.5,-66.5,-49.0,2.337,3.989,1.456,5.036,0.5,4.5
2026-05-21T12:03:23.577077,-55.7,-52.4,-66.5,-49.0,2.264,4.091,1.456,5.036,0.5,7.5
2026-05-21T12:03:23.679453,-55.7,-52.4,-66.9,-49.0,2.202,4.178,1.456,5.036,0.5,7.5
2026-05-21T12:03:23.846822,-55.7,-52.4,-66.9,-49.7,2.171,4.219,1.456,5.036,0.5,7.5
2026-05-21T12:03:24.079944,-55.7,-53.2,-66.9,-49.7,2.111,4.277,1.456,5.036,0.5,7.5
2026-05-21T12:03:24.179260,-55.7,-53.2,-67.1,-49.7,2.06,4.327,1.456,5.036,0.5,7.5
2026-05-21T12:03:24.346110,-55.7,-53.2,-67.1,-51.8,2.081,4.272,1.456,5.036,0.5,7.5
2026-05-21T12:03:24.583870,-55.7,-53.5,-67.1,-51.8,2.084,4.234,1.456,5.036,0.5,4.5
2026-05-21T12:03:24.676668,-55.7,-53.5,-67.5,-51.8,2.087,4.202,1.456,5.036,0.5,4.5
2026-05-21T12:03:24.849646,-55.7,-53.5,-67.5,-50.6,2.054,4.23,1.456,5.036,0.5,7.5
2026-05-21T12:03:25.085711,nan,-53.4,-67.5,-50.6,2.054,4.28,1.89,5.911,0.5,7.5
2026-05-21T12:03:25.180360,nan,-53.4,-67.9,-50.6,2.055,4.323,1.89,5.911,0.5,7.5
2026-05-21T12:03:25.347401,nan,-53.4,-67.9,-50.0,2.04,4.39,1.89,5.911,0.5,7.5
2026-05-21T12:03:25.589665,nan,-53.1,-67.9,-50.0,2.038,4.437,1.89,5.911,0.5,7.5
2026-05-21T12:03:25.678600,nan,-53.1,-67.9,-50.0,2.037,4.477,1.89,5.911,0.5,7.5
2026-05-21T12:03:25.846236,nan,-53.1,-67.9,-50.0,2.036,4.511,1.89,5.911,0.5,7.5
2026-05-21T12:03:26.090921,nan,-52.7,-67.9,-50.0,2.05,4.525,1.89,5.911,0.5,7.5
2026-05-21T12:03:26.177330,nan,-52.7,-67.1,-50.0,2.061,4.536,1.89,5.911,0.5,7.5
2026-05-21T12:03:26.344891,nan,-52.7,-67.1,-51.0,2.099,4.493,1.89,5.911,0.5,7.5
2026-05-21T12:03:26.595245,nan,-54.2,-67.1,-51.0,2.069,4.508,1.89,5.911,0.5,7.5
2026-05-21T12:03:26.676479,nan,-54.2,-67.2,-51.0,2.044,4.521,1.89,5.911,0.5,7.5
2026-05-21T12:03:26.848098,nan,-54.2,-67.2,-50.3,2.006,4.567,1.89,5.911,0.5,7.5
2026-05-21T12:03:27.170303,nan,-58.0,-67.2,-50.3,1.805,4.673,1.89,5.911,0.5,7.5
2026-05-21T12:03:27.203416,nan,-58.0,-67.0,-50.3,1.634,4.763,1.89,5.911,0.5,7.5
2026-05-21T12:03:27.346401,nan,-58.0,-67.0,-50.0,1.487,4.853,1.89,5.911,0.5,7.5
2026-05-21T12:03:27.546634,-55.9,-58.0,-67.0,-50.0,1.331,4.89,1.44,4.471,0.5,7.5
2026-05-21T12:03:27.593784,-55.9,-57.3,-67.0,-50.0,1.231,4.914,1.44,4.471,0.5,7.5
2026-05-21T12:03:27.677674,-55.9,-57.3,-66.9,-50.0,1.146,4.935,1.44,4.471,0.5,7.5
2026-05-21T12:03:27.844753,-55.9,-57.3,-66.9,-50.2,1.076,4.944,1.44,4.471,0.5,7.5
2026-05-21T12:03:28.049357,-55.9,-57.3,-66.9,-50.2,1.016,4.952,1.44,4.471,0.5,7.5
2026-05-21T12:03:28.093848,-55.9,-56.9,-66.9,-50.2,0.984,4.954,1.44,4.471,0.5,7.5
2026-05-21T12:03:28.177073,-55.9,-56.9,-66.8,-50.2,0.957,4.956,1.44,4.471,0.5,7.5
2026-05-21T12:03:28.344543,-55.9,-56.9,-66.8,-50.9,0.944,4.929,1.44,4.471,0.5,7.5
2026-05-21T12:03:28.548450,-59.7,-56.9,-66.8,-50.9,0.998,4.974,1.44,4.471,0.5,7.5
2026-05-21T12:03:28.593054,-59.7,-56.5,-66.8,-50.9,1.063,5.007,1.44,4.471,0.5,7.5
2026-05-21T12:03:28.679577,-59.7,-56.5,-66.8,-50.9,1.118,5.035,1.44,4.471,0.5,7.5
